sampling_date,sample_tracker_id,month,season,operator,co2_treatment,ring,block,collar_unique_id,ch4_flux,ch4_mdf,co2_flux,co2_mdf,n2o_flux,n2o_mdf,avg_air_temperature,avg_soil_temperature,avg_soil_moisture
2014-11-18,8363,Nov,Spring,Chris,Elevated,5,3,5.2,-52.82,9.895,76.404,3.913,1.46,4.056,30.73475,20.966666666666672,3.0
2014-11-18,8364,Nov,Spring,Chris,Elevated,5,3,5.3,-32.998,10.06,66.395,3.978,-0.743,4.124,29.5005,20.666666666666668,2.1333333333333333
2014-11-18,8365,Nov,Spring,Chris,Elevated,5,3,5.4,-30.901,10.005,69.427,3.956,-0.579,4.101,33.060500000000005,22.566666666666666,1.7333333333333334
2014-11-18,8366,Nov,Spring,Chris,Elevated,5,3,5.5,-55.871,9.515,86.463,3.762,-4.811,3.9,31.973000000000003,21.4,1.3333333333333333
2014-11-18,8367,Nov,Spring,Chris,Elevated,5,3,5.6,-48.941,9.981,69.873,3.946,-2.293,4.091,31.904000000000003,20.8,3.1333333333333333
2014-11-18,8368,Nov,Spring,Chris,Ambient,6,3,6.1,-44.473,10.075,87.201,3.983,1.292,4.13,31.87225,20.9,1.7666666666666666
2014-11-18,8369,Nov,Spring,Chris,Ambient,6,3,6.2,-45.602,9.949,98.367,3.934,-0.747,4.078,31.936999999999998,20.966666666666665,2.15
2014-11-18,8370,Nov,Spring,Chris,Ambient,6,3,6.3,-49.227,9.718,92.756,3.842,3.811,3.983,29.48625,21.6,3.2
2014-11-18,8371,Nov,Spring,Chris,Ambient,6,3,6.4,-26.609,10.351,70.347,4.093,4.805,4.243,26.00175,19.83333333333333,2.533333333333333
2014-11-18,8372,Nov,Spring,Chris,Ambient,6,3,6.5,-48.757,10.54,78.516,4.168,6.395,4.32,30.62425,21.3,2.8
2014-11-18,8373,Nov,Spring,Chris,Ambient,6,3,6.6,-22.816,9.984,102.868,3.948,8.027,4.093,26.603,20.366666666666667,2.8
2014-11-18,8374,Nov,Spring,Chris,Ambient,6,3,6.7,-52.184,9.878,58.286,3.906,-2.199,4.049,28.40725,20.733333333333334,2.25
2014-12-15,8816,Dec,Spring,Chris,Elevated,1,1,1.0,-0.966,10.122,190.667,4.002,8.265,4.149,30.91225,22.3,9.233333333333333
2014-12-15,8817,Dec,Spring,Chris,Elevated,1,1,1.1,15.179,9.816,214.203,3.881,9.467,4.024,28.3755,22.8,9.2
2014-12-15,8818,Dec,Spring,Chris,Elevated,1,1,1.2,13.25,9.426,301.224,3.727,12.645,3.864,31.86025,22.33333333333333,11.366666666666667
2014-12-15,8819,Dec,Spring,Chris,Elevated,1,1,1.4,-2.7748,34.49,202.138,3.951,35.788,4.096,32.01375,22.4,8.866666666666667
2014-12-15,8820,Dec,Spring,Chris,Elevated,1,1,1.5,-2.7748,34.69,271.173,3.974,36.468,4.12,32.597,21.83333333333333,11.166666666666664
2014-12-15,8821,Dec,Spring,Chris,Elevated,1,1,1.6,-24.627,10.493,235.742,4.149,16.939,4.301,34.975,23.266666666666666,11.033333333333333
2014-12-15,8822,Dec,Spring,Chris,Elevated,1,1,1.7,-16.71,10.02,246.856,3.962,30.309,4.107,27.89175,22.133333333333336,8.433333333333332
2014-12-15,8823,Dec,Spring,Jasmine,Ambient,2,1,2.0,7.901,10.115,246.271,4.0,20.059,4.146,32.513000000000005,23.100000000000005,10.666666666666666
2014-12-15,8824,Dec,Spring,Jasmine,Ambient,2,1,2.1,-3.263833333333333,35.074,245.099,4.018,19.14,4.165,27.86225,21.033333333333328,10.366666666666664
2014-12-15,8825,Dec,Spring,Jasmine,Ambient,2,1,2.2,-9.921,9.264,181.644,3.663,14.864,3.797,31.0995,23.03333333333333,9.733333333333334
2014-12-15,8826,Dec,Spring,Jasmine,Ambient,2,1,2.3,-9.61,10.269,270.661,4.06,23.834,4.209,29.7815,22.866666666666664,9.866666666666664
2014-12-15,8827,Dec,Spring,Jasmine,Ambient,2,1,2.5,6.391,10.232,160.102,4.046,9.755,4.194,32.2475,22.33333333333333,9.233333333333334
2014-12-15,8828,Dec,Spring,Jasmine,Ambient,2,1,2.6,-14.207,10.32,179.761,4.08,24.98,4.23,29.19,22.066666666666666,8.5
2014-12-15,8829,Dec,Spring,Jasmine,Ambient,2,1,2.7,-0.137,10.105,301.568,3.996,59.329,4.142,31.873,22.600000000000005,11.366666666666667
2014-12-15,8830,Dec,Spring,Loic,Ambient,3,2,3.0,-22.347166666666666,9.939833333333333,200.4916666666667,3.9301666666666666,0.6091666666666667,4.074166666666667,27.212500000000002,21.313888888888886,10.816666666666668
2014-12-15,8831,Dec,Spring,Loic,Ambient,3,2,3.1,-13.807,9.687,170.412,3.83,5.62,3.971,28.518,21.366666666666664,9.966666666666667
2014-12-15,8832,Dec,Spring,Loic,Ambient,3,2,3.2,-20.636,10.277,202.048,4.063,-6.103,4.212,25.875,20.85,11.866666666666665
2014-12-15,8833,Dec,Spring,Loic,Ambient,3,2,3.4,-29.141,10.04,241.805,3.97,-0.998,4.115,29.178,21.566666666666666,9.4
2014-12-15,8834,Dec,Spring,Loic,Ambient,3,2,3.5,-23.355,10.018,172.883,3.961,-3.01,4.106,27.478,21.53333333333333,11.333333333333336
2014-12-15,8835,Dec,Spring,Loic,Ambient,3,2,3.6,-25.013,9.805,216.353,3.877,6.691,4.019,32.09350000000001,21.73333333333333,10.833333333333336
2014-12-15,8836,Dec,Spring,Loic,Ambient,3,2,3.7,-22.131,9.812,199.449,3.88,1.455,4.022,25.625,20.83333333333333,11.5
2014-12-15,8837,Dec,Spring,Jasmine,Elevated,4,2,4.0,-30.472,10.32,285.07,4.08,-11.675,4.23,28.28225,21.2,9.466666666666667
2014-12-15,8838,Dec,Spring,Jasmine,Elevated,4,2,4.1,10.636,10.758,276.874,4.254,-1.526,4.41,23.877,20.966666666666665,11.133333333333333
2014-12-15,8839,Dec,Spring,Jasmine,Elevated,4,2,4.3,-21.972,9.604,434.025,3.797,12.376,3.937,26.691,21.233333333333334,8.533333333333333
2014-12-15,8840,Dec,Spring,Jasmine,Elevated,4,2,4.4,-30.883,10.181,221.939,4.025,13.941,4.173,28.22775,21.433333333333334,9.5
2014-12-15,8841,Dec,Spring,Jasmine,Elevated,4,2,4.5,-21.06,10.047,230.457,3.973,10.919,4.118,30.3905,21.33333333333333,12.5
2014-12-15,8842,Dec,Spring,Jasmine,Elevated,4,2,4.6,-79.294,36.778,266.566,4.213,20.056,4.368,26.73775,21.133333333333336,10.800000000000002
2014-12-15,8843,Dec,Spring,Jasmine,Elevated,4,2,4.7,-3.52,9.619,151.176,3.803,14.648,3.943,25.252,20.766666666666666,9.666666666666666
2014-12-15,8844,Dec,Spring,Loic,Elevated,5,3,5.0,-25.834,9.496,186.454,3.755,5.951,3.893,29.59825,21.866666666666664,14.533333333333333
2014-12-15,8845,Dec,Spring,Loic,Elevated,5,3,5.1,-44.004,9.627,222.969,3.806,0.642,3.946,32.34725,22.3,11.1
2014-12-15,8846,Dec,Spring,Loic,Elevated,5,3,5.2,-44.36,9.907,257.442,3.917,16.974,4.061,30.373,21.9,11.533333333333333
2014-12-15,8847,Dec,Spring,Loic,Elevated,5,3,5.3,-32.617,10.089,209.484,3.989,-8.165,4.135,28.64325,21.233333333333327,11.766666666666666
2014-12-15,8848,Dec,Spring,Loic,Elevated,5,3,5.4,-36.777,10.072,217.277,3.983,-13.254,4.129,30.99725,22.66666666666667,13.966666666666667
2014-12-15,8849,Dec,Spring,Loic,Elevated,5,3,5.5,-28.404,9.536,310.762,3.771,1.645,3.909,31.301,21.933333333333334,10.066666666666666
2014-12-15,8850,Dec,Spring,Loic,Elevated,5,3,5.6,-35.33266666666666,9.787833333333333,234.06466666666665,3.8701666666666665,0.6321666666666669,4.012166666666666,30.377,21.98333333333333,12.161111111111111
2014-12-15,8851,Dec,Spring,Chris,Ambient,6,3,6.1,-34.334,10.115,273.138,4.0,36.089,4.146,30.64025,22.03333333333333,17.533333333333335
2014-12-15,8852,Dec,Spring,Chris,Ambient,6,3,6.2,-21.664,9.999,270.155,3.954,37.537,4.099,30.41225,21.700000000000006,20.066666666666666
2014-12-15,8853,Dec,Spring,Chris,Ambient,6,3,6.3,-25.49,9.737,259.01,3.85,86.132,13.776,28.8915,21.566666666666666,21.233333333333334
2014-12-15,8854,Dec,Spring,Chris,Ambient,6,3,6.4,-11.931,10.386,237.282,4.107,7.298,4.257,25.002,20.8,20.766666666666666
2014-12-15,8855,Dec,Spring,Chris,Ambient,6,3,6.5,-7.031,10.575,222.59,4.182,13.051,4.335,28.11,21.66666666666667,22.33333333333333
2014-12-15,8856,Dec,Spring,Chris,Ambient,6,3,6.6,-25.413,10.017,230.87,3.961,37.473,4.106,25.613000000000003,20.933333333333334,19.233333333333327
2014-12-15,8857,Dec,Spring,Chris,Ambient,6,3,6.7,-43.412,9.967,208.244,3.941,4.751,4.086,25.705,21.5,19.133333333333336
2015-09-01,8864,Jan,Summer,Jasmine,Elevated,1,1,1.0,-49.121249999999996,34.479,116.154,3.95,-0.587,4.095,34.94675,25.83333333333333,1.1333333333333333
2015-09-01,8865,Jan,Summer,Jasmine,Elevated,1,1,1.1,-49.121249999999996,33.234,130.709,3.807,-1.011,3.947,34.24475,26.066666666666666,1.8
2015-09-01,8866,Jan,Summer,Jasmine,Elevated,1,1,1.2,-49.121249999999996,32.307,143.317,3.701,0.235,3.837,33.99425,25.266666666666666,1.6
2015-09-01,8867,Jan,Summer,Jasmine,Elevated,1,1,1.4,-45.061,9.878,140.312,3.906,-4.55,4.049,35.555,25.366666666666664,1.4333333333333331
2015-09-01,8868,Jan,Summer,Jasmine,Elevated,1,1,1.5,-45.453,10.038,152.289,3.969,5.36,4.115,32.96725,25.366666666666664,2.1333333333333333
2015-09-01,8869,Jan,Summer,Jasmine,Elevated,1,1,1.6,-61.491,10.513,104.005,4.157,0.965,4.309,34.3995,25.5,1.1333333333333333
2015-09-01,8870,Jan,Summer,Jasmine,Elevated,1,1,1.7,-44.48,9.85,120.491,3.895,-3.773,4.037,33.096,26.26666666666667,1.9666666666666663
2015-09-01,8871,Jan,Summer,Chris,Ambient,2,1,2.0,-45.566,10.135,114.185,4.007,3.363,4.154,31.910500000000006,25.53333333333333,1.3666666666666665
2015-09-01,8872,Jan,Summer,Chris,Ambient,2,1,2.1,-31.864,10.017,165.935,3.961,1.117,4.106,32.2,24.9,1.0
2015-09-01,8873,Jan,Summer,Chris,Ambient,2,1,2.2,-26.845,9.23,105.228,3.65,3.902,3.783,32.2,25.3,0.9666666666666668
2015-09-01,8874,Jan,Summer,Chris,Ambient,2,1,2.3,-27.51,10.187,124.707,4.028,6.727,4.176,32.2,25.03333333333333,1.7
2015-09-01,8875,Jan,Summer,Chris,Ambient,2,1,2.5,-34.723,10.214,96.363,4.038,6.78,4.187,32.7985,24.96666666666667,0.8666666666666666
2015-09-01,8876,Jan,Summer,Chris,Ambient,2,1,2.6,-35.909,10.218,103.183,4.04,1.412,4.188,32.2,25.26666666666667,1.4
2015-09-01,8877,Jan,Summer,Chris,Ambient,2,1,2.7,-36.356,10.105,179.56,3.995,2.938,4.142,31.889,24.8,2.5
2015-09-01,8878,Jan,Summer,Loic,Ambient,3,2,3.0,-48.06383333333334,9.871333333333334,164.09966666666665,3.903,2.4928333333333335,4.046333333333333,30.1725,25.0,2.2888888888888888
2015-09-01,8879,Jan,Summer,Loic,Ambient,3,2,3.1,-36.474,9.633,148.907,3.809,5.408,3.949,30.2,25.133333333333336,2.033333333333333
2015-09-01,8880,Jan,Summer,Loic,Ambient,3,2,3.2,-52.072,10.13,156.483,4.005,-6.968,4.152,30.2,25.0,2.9333333333333336
2015-09-01,8881,Jan,Summer,Loic,Ambient,3,2,3.4,-55.285,10.006,176.455,3.956,14.668,4.101,30.2,25.100000000000005,1.0
2015-09-01,8882,Jan,Summer,Loic,Ambient,3,2,3.5,-47.604,9.928,161.761,3.926,3.157,4.07,30.2,24.9,2.733333333333333
2015-09-01,8883,Jan,Summer,Loic,Ambient,3,2,3.6,-42.865,9.844,182.913,3.892,4.408,4.035,30.87275,24.866666666666664,2.4666666666666663
2015-09-01,8884,Jan,Summer,Loic,Ambient,3,2,3.7,-54.083,9.687,158.079,3.83,-5.716,3.971,29.487,25.0,2.566666666666667
2015-09-01,8885,Jan,Summer,Chris,Elevated,4,2,4.0,-41.386,10.118,196.636,4.001,-7.641,4.147,34.3,25.266666666666666,1.8666666666666665
2015-09-01,8886,Jan,Summer,Chris,Elevated,4,2,4.1,-47.06,10.393,297.792,4.11,23.053,4.26,34.3,25.766666666666666,2.233333333333334
2015-09-01,8887,Jan,Summer,Chris,Elevated,4,2,4.3,-41.791,9.333,195.175,3.69,-19.33,3.826,35.40325,25.5,1.4
2015-09-01,8888,Jan,Summer,Chris,Elevated,4,2,4.4,-55.85,9.977,193.011,3.945,12.088,4.09,34.3855,25.53333333333333,1.8333333333333333
2015-09-01,8889,Jan,Summer,Chris,Elevated,4,2,4.5,-48.976,9.918,223.402,3.922,-0.062,4.066,34.3,25.433333333333334,3.0
2015-09-01,8890,Jan,Summer,Chris,Elevated,4,2,4.6,-53.701,10.393,241.756,4.11,0.965,4.26,34.3,25.66666666666667,2.833333333333333
2015-09-01,8891,Jan,Summer,Chris,Elevated,4,2,4.7,-39.445,9.374,171.867,3.707,2.752,3.843,33.04775,25.03333333333333,1.5666666666666664
2015-09-01,8892,Jan,Summer,Loic,Elevated,5,3,5.0,-53.594,9.371,172.428,3.705,3.117,3.841,33.65,24.96666666666667,4.133333333333333
2015-09-01,8893,Jan,Summer,Loic,Elevated,5,3,5.1,-65.968,9.586,119.21,3.79,2.193,3.929,33.65,25.63333333333333,2.2333333333333334
2015-09-01,8894,Jan,Summer,Loic,Elevated,5,3,5.2,-63.278,9.799,175.199,3.874,1.433,4.017,33.7335,25.16666666666667,3.3000000000000003
2015-09-01,8895,Jan,Summer,Loic,Elevated,5,3,5.3,-56.021,9.924,136.206,3.924,1.267,4.068,33.65,25.1,2.833333333333333
2015-09-01,8896,Jan,Summer,Loic,Elevated,5,3,5.4,-59.06,9.985,164.975,3.948,1.151,4.093,33.65,25.866666666666664,2.733333333333333
2015-09-01,8897,Jan,Summer,Loic,Elevated,5,3,5.5,-67.157,9.464,212.785,3.742,-4.509,3.879,33.61975,25.366666666666664,2.033333333333333
2015-09-01,8898,Jan,Summer,Loic,Elevated,5,3,5.6,-60.84633333333333,9.688166666666666,163.46716666666666,3.8305000000000002,0.7753333333333332,3.971166666666667,33.221833333333336,25.349999999999998,2.8777777777777778
2015-09-01,8899,Jan,Summer,Jasmine,Ambient,6,3,6.1,-64.541,10.136,193.589,4.008,-0.863,4.155,30.0315,24.6,2.833333333333333
2015-09-01,8900,Jan,Summer,Jasmine,Ambient,6,3,6.2,-31.016,10.013,207.52,3.959,16.567,4.104,29.97275,24.9,2.6
2015-09-01,8901,Jan,Summer,Jasmine,Ambient,6,3,6.3,-41.392,9.739,133.993,3.851,8.402,3.992,28.82875,25.23333333333333,3.766666666666666
2015-09-01,8902,Jan,Summer,Jasmine,Ambient,6,3,6.4,-24.469,10.299,208.08,4.072,4.757,4.222,27.50175,23.8,7.966666666666666
2015-09-01,8903,Jan,Summer,Jasmine,Ambient,6,3,6.5,-44.381,10.487,194.65,4.147,7.353,4.299,29.06525,24.3,4.566666666666666
2015-09-01,8904,Jan,Summer,Jasmine,Ambient,6,3,6.6,-20.846,9.91,238.916,3.918,20.972,4.062,28.852000000000004,24.23333333333333,5.5
2015-09-01,8905,Jan,Summer,Jasmine,Ambient,6,3,6.7,-58.969,9.866,184.755,3.901,7.513,4.044,28.749000000000002,24.46666666666667,4.1000000000000005
2015-06-02,9140,Feb,Summer,Jasmine,Elevated,1,1,1.0,-19.855,10.401,180.458,4.113,-0.854,4.263,22.74925,20.866666666666667,7.133333333333334
2015-06-02,9141,Feb,Summer,Jasmine,Elevated,1,1,1.1,-12.129,10.001,199.447,3.955,13.455,4.1,22.79025,20.733333333333334,7.5
2015-06-02,9142,Feb,Summer,Jasmine,Elevated,1,1,1.2,-15.425,9.714,199.448,3.841,-2.61,3.982,22.8,20.733333333333334,9.033333333333333
2015-06-02,9143,Feb,Summer,Jasmine,Elevated,1,1,1.4,4.129,10.305,195.999,4.075,14.601,4.224,22.750999999999998,20.9,8.633333333333333
2015-06-02,9144,Feb,Summer,Jasmine,Elevated,1,1,1.5,-10.662,10.385,227.149,4.106,16.132,4.257,22.73725,20.733333333333334,9.733333333333333
2015-06-02,9145,Feb,Summer,Jasmine,Elevated,1,1,1.6,-32.383,10.922,220.189,4.319,-3.148,4.477,22.863000000000003,20.766666666666666,11.033333333333333
2015-06-02,9146,Feb,Summer,Jasmine,Elevated,1,1,1.7,-14.387500000000003,10.287999999999998,203.78166666666667,4.068166666666667,6.262666666666667,4.2171666666666665,23.32383333333333,20.788888888888888,8.844444444444443
2015-06-02,9147,Feb,Summer,Chris,Ambient,2,1,2.0,0.914,10.38,188.855,4.104,16.108,4.255,24.705,21.366666666666664,9.8
2015-06-02,9148,Feb,Summer,Chris,Ambient,2,1,2.1,0.108,10.272,274.807,4.062,16.413,4.211,24.627,20.966666666666665,8.166666666666666
2015-06-02,9149,Feb,Summer,Chris,Ambient,2,1,2.2,-9.194,9.464,160.894,3.742,-0.916,3.879,24.658,21.566666666666666,9.066666666666668
2015-06-02,9150,Feb,Summer,Chris,Ambient,2,1,2.3,12.704,10.447,247.749,4.131,-2.109,4.282,24.601,21.1,9.0
2015-06-02,9151,Feb,Summer,Chris,Ambient,2,1,2.5,-2.474,10.503,163.997,4.153,54.124,14.859,24.377,21.166666666666668,7.399999999999999
2015-06-02,9152,Feb,Summer,Chris,Ambient,2,1,2.6,-5.301,10.498,173.304,4.151,15.848,4.303,24.06625,21.1,8.2
2015-06-02,9153,Feb,Summer,Chris,Ambient,2,1,2.7,-8.184,10.334,270.026,4.086,24.587,4.236,25.125,21.233333333333334,9.666666666666668
2015-06-02,9154,Feb,Summer,Loic,Ambient,3,2,3.0,-15.998,10.029,252.563,3.965,3.256,4.111,23.39425,20.83333333333333,10.800000000000002
2015-06-02,9155,Feb,Summer,Loic,Ambient,3,2,3.1,-31.219,9.85,197.955,3.895,4.0,4.038,23.517,21.066666666666666,9.666666666666666
2015-06-02,9156,Feb,Summer,Loic,Ambient,3,2,3.2,-20.818,10.381,196.691,4.105,6.615,4.255,22.853,20.8,12.3
2015-06-02,9157,Feb,Summer,Loic,Ambient,3,2,3.4,-33.278,10.218,231.249,4.04,-0.274,4.189,23.89225,21.2,9.733333333333333
2015-06-02,9158,Feb,Summer,Loic,Ambient,3,2,3.5,-21.543,10.152,202.658,4.014,5.137,4.161,23.51925,21.1,11.8
2015-06-02,9159,Feb,Summer,Loic,Ambient,3,2,3.6,-22.28,10.064,241.274,3.979,6.308,4.125,24.236,21.166666666666668,10.966666666666667
2015-06-02,9160,Feb,Summer,Loic,Ambient,3,2,3.7,-16.634,9.908,192.651,3.918,2.582,4.061,22.728,20.83333333333333,12.066666666666668
2015-06-02,9161,Feb,Summer,Jasmine,Elevated,4,2,4.0,-16.44783333333333,10.271666666666667,240.69966666666667,4.0616666666666665,6.203500000000001,4.210333333333334,23.790666666666667,21.188888888888886,8.549999999999999
2015-06-02,9162,Feb,Summer,Jasmine,Elevated,4,2,4.1,12.292,10.785,342.985,4.265,7.674,4.421,23.12625,21.2,8.833333333333334
2015-06-02,9163,Feb,Summer,Jasmine,Elevated,4,2,4.3,-19.868,9.732,226.474,3.848,7.376,3.989,22.74925,21.166666666666668,7.433333333333333
2015-06-02,9164,Feb,Summer,Jasmine,Elevated,4,2,4.4,-20.61,10.356,230.142,4.095,2.221,4.245,23.1125,21.33333333333333,8.133333333333333
2015-06-02,9165,Feb,Summer,Jasmine,Elevated,4,2,4.5,-22.388,10.293,233.339,4.07,0.817,4.219,23.113000000000003,21.3,9.5
2015-06-02,9166,Feb,Summer,Jasmine,Elevated,4,2,4.6,-29.063,10.786,200.239,4.265,29.89,4.421,23.1,21.1,8.933333333333334
2015-06-02,9167,Feb,Summer,Jasmine,Elevated,4,2,4.7,-19.05,9.678,211.019,3.827,-10.757,3.967,23.41525,21.03333333333333,8.466666666666667
2015-06-02,9168,Feb,Summer,Chris,Elevated,5,3,5.0,-25.305,9.753,185.097,3.856,21.347,3.998,21.62525,20.233333333333334,17.3
2015-06-02,9169,Feb,Summer,Chris,Elevated,5,3,5.1,-38.947,9.938,208.584,3.93,-8.413,4.074,22.78225,20.53333333333333,12.633333333333335
2015-06-02,9170,Feb,Summer,Chris,Elevated,5,3,5.2,-39.728,10.162,213.569,4.018,-4.434,4.166,22.74925,20.233333333333334,12.533333333333333
2015-06-02,9171,Feb,Summer,Chris,Elevated,5,3,5.3,-20.676,10.285,195.905,4.067,5.735,4.216,22.87625,20.53333333333333,13.4
2015-06-02,9172,Feb,Summer,Chris,Elevated,5,3,5.4,-16.117,10.354,198.479,4.094,-34.258,4.244,22.725250000000006,20.866666666666667,14.4
2015-06-02,9173,Feb,Summer,Chris,Elevated,5,3,5.5,-30.396,9.814,278.093,3.88,4.798,4.023,22.69075,20.666666666666668,12.466666666666667
2015-06-02,9174,Feb,Summer,Chris,Elevated,5,3,5.6,-42.811,10.248,185.863,4.052,5.52,4.201,23.955,20.5,13.1
2015-06-02,9175,Feb,Summer,Loic,Ambient,6,3,6.1,-46.116,10.358,288.965,4.096,4.252,4.246,23.51925,21.33333333333333,17.26666666666667
2015-06-02,9176,Feb,Summer,Loic,Ambient,6,3,6.2,-37.153,10.24,368.795,4.049,17.837,4.197,23.267,21.133333333333336,11.699999999999998
2015-06-02,9177,Feb,Summer,Loic,Ambient,6,3,6.3,-29.529833333333332,34.274,244.711,3.926,17.263,4.07,23.017,20.966666666666665,15.5
2015-06-02,9178,Feb,Summer,Loic,Ambient,6,3,6.4,-40.03,10.461,246.542,4.136,12.729,4.288,22.853,20.766666666666666,20.9
2015-06-02,9179,Feb,Summer,Loic,Ambient,6,3,6.5,0.168,10.652,306.312,4.212,50.652,4.366,23.235750000000003,21.133333333333333,22.3
2015-06-02,9180,Feb,Summer,Loic,Ambient,6,3,6.6,-17.24,10.094,288.845,3.991,25.984,4.137,23.353,20.966666666666665,20.0
2015-06-02,9181,Feb,Summer,Loic,Ambient,6,3,6.7,-36.808,10.049,213.788,3.973,11.693,4.119,23.269000000000002,20.933333333333334,19.766666666666666
2015-09-03,9756,Mar,Summer,Jasmine,Elevated,1,1,1.0,-21.393,10.278,96.566,4.064,-2.465,4.213,26.30475,22.7,1.6
2015-09-03,9757,Mar,Summer,Jasmine,Elevated,1,1,1.1,-21.449,9.812,55.0,3.88,0.519,4.022,28.5185,22.66666666666667,1.6666666666666667
2015-09-03,9758,Mar,Summer,Jasmine,Elevated,1,1,1.2,-29.223,9.563,103.532,3.781,-0.142,3.92,27.50175,22.366666666666664,1.6000000000000003
2015-09-03,9759,Mar,Summer,Jasmine,Elevated,1,1,1.4,-11.366,10.168,94.874,4.021,-0.216,4.168,26.738000000000003,22.33333333333333,1.7666666666666668
2015-09-03,9760,Mar,Summer,Jasmine,Elevated,1,1,1.5,-34.691,10.221,88.921,4.041,-2.412,4.19,27.50125,22.46666666666667,2.4333333333333336
2015-09-03,9761,Mar,Summer,Jasmine,Elevated,1,1,1.6,-30.113,10.817,100.323,4.277,-1.4578333333333333,4.434,25.75,22.266666666666666,2.1666666666666665
2015-09-03,9762,Mar,Summer,Jasmine,Elevated,1,1,1.7,-8.703,9.983,126.296,3.947,-4.031,4.092,28.99875,22.66666666666667,1.9
2015-09-03,9763,Mar,Summer,Chris,Ambient,2,1,2.0,-33.949,10.31,77.232,4.077,0.602,4.226,26.736,22.73333333333333,1.4333333333333331
2015-09-03,9764,Mar,Summer,Chris,Ambient,2,1,2.1,-16.262,10.254,116.852,4.054,0.51,4.203,25.166,22.33333333333333,1.2333333333333334
2015-09-03,9765,Mar,Summer,Chris,Ambient,2,1,2.2,-33.066,9.359,72.753,3.701,-4.126,3.836,28.0015,22.899999999999995,1.4333333333333331
2015-09-03,9766,Mar,Summer,Chris,Ambient,2,1,2.3,-16.894,10.283,83.323,4.066,6.813,4.215,29.35125,23.03333333333333,1.3
2015-09-03,9767,Mar,Summer,Chris,Ambient,2,1,2.5,-36.637,10.412,79.915,4.117,-0.085,4.268,26.976,22.23333333333333,0.5666666666666668
2015-09-03,9768,Mar,Summer,Chris,Ambient,2,1,2.6,-21.415,10.375,67.262,4.102,-3.526,4.253,27.57975,22.83333333333333,1.5666666666666664
2015-09-03,9769,Mar,Summer,Chris,Ambient,2,1,2.7,-30.91,10.269,118.458,4.06,-1.655,4.209,27.0195,23.03333333333333,2.1
2015-09-03,9770,Mar,Summer,Chris,Ambient,3,2,3.0,-50.149,9.839,107.737,3.891,-0.761,4.033,29.099,22.7,3.1
2015-09-03,9771,Mar,Summer,Chris,Ambient,3,2,3.1,-42.949,9.598,108.954,3.795,0.59,3.934,31.28675,23.7,2.1
2015-09-03,9772,Mar,Summer,Chris,Ambient,3,2,3.2,-30.038,10.101,123.669,3.994,1.0,4.14,31.077250000000006,23.3,2.7
2015-09-03,9773,Mar,Summer,Chris,Ambient,3,2,3.4,-49.489,9.91,124.139,3.919,0.635,4.062,33.12125,23.4,1.5333333333333332
2015-09-03,9774,Mar,Summer,Chris,Ambient,3,2,3.5,-43.591,9.889,117.48,3.91,2.351,4.054,31.3905,23.1,2.6
2015-09-03,9775,Mar,Summer,Chris,Ambient,3,2,3.6,-42.974,9.776,132.306,3.866,-1.283,4.007,32.97925,23.73333333333333,2.6
2015-09-03,9776,Mar,Summer,Chris,Ambient,3,2,3.7,-49.788,9.549,120.696,3.776,-4.569,3.914,33.8445,23.866666666666664,2.2333333333333334
2015-09-03,9777,Mar,Summer,Loic,Elevated,4,2,4.0,-27.648,10.085,150.251,3.988,14.905,4.134,35.29375,24.23333333333333,3.5666666666666664
2015-09-03,9778,Mar,Summer,Loic,Elevated,4,2,4.1,-43.671,10.353,215.448,4.094,1.796,4.244,35.49200000000001,24.43333333333333,4.1000000000000005
2015-09-03,9779,Mar,Summer,Loic,Elevated,4,2,4.3,-41.998,9.338,98.783,3.692,0.06,3.828,35.22675,24.03333333333333,2.966666666666667
2015-09-03,9780,Mar,Summer,Loic,Elevated,4,2,4.4,-17.065,9.834,183.217,3.888,10.276,4.031,38.85675000000001,24.633333333333336,3.5666666666666664
2015-09-03,9781,Mar,Summer,Loic,Elevated,4,2,4.5,-44.427,9.912,153.165,3.919,2.938,4.063,34.49425,24.13333333333333,4.300000000000002
2015-09-03,9782,Mar,Summer,Loic,Elevated,4,2,4.6,-38.926,10.408,164.646,4.115,0.396,4.266,33.86925,24.93333333333333,4.466666666666667
2015-09-03,9783,Mar,Summer,Loic,Elevated,4,2,4.7,-31.265,9.398,130.724,3.716,4.061,3.852,32.26375,23.6,3.1666666666666665
2015-09-03,9784,Mar,Summer,Jasmine,Elevated,5,3,5.0,-77.636,9.441,103.988,3.733,3.53,3.87,31.37275,22.633333333333336,6.166666666666668
2015-09-03,9785,Mar,Summer,Jasmine,Elevated,5,3,5.1,-54.078,9.713,129.879,3.841,-0.418,3.982,29.6255,22.6,4.833333333333333
2015-09-03,9786,Mar,Summer,Jasmine,Elevated,5,3,5.2,-53.945,9.919,145.101,3.922,2.693,4.066,29.99825,22.8,4.2
2015-09-03,9787,Mar,Summer,Jasmine,Elevated,5,3,5.3,-37.183,10.015,112.009,3.96,0.839,4.105,30.87225,22.6,4.433333333333334
2015-09-03,9788,Mar,Summer,Jasmine,Elevated,5,3,5.4,-50.443,10.03,148.092,3.966,1.218,4.111,32.299499999999995,23.066666666666666,5.2
